,category,dev,dev_category,dev_loc,explain,org,purpose,regis_day,service,service_category,service_start,title
521,모바일앱 ( 안드로이드 ),N.M.T,기타,전라남도,"['2016년의 인공어초 설치현황(지역별 면적 등)', '2006-2012년의 인공어초 종류별 시설면적', '시,도별 인공어초 설치종류, 설치면적, 설치량 등 설치실적']","['해양수산부', '해양수산부', '한국수산자원관리공단']","한국수산자원관리공단, 해양수산부의 데이터를 활용하여 어초정보를 제공합니다.",2017-02-10,"['인공어초 설치현황(2016년 기준)', '인공어초 종류별 시설 면적현황', '2014 인공어초 설치 통계집']",분류 : 농축수산,2015-03-26,어초정보도
522,"모바일앱 ( 안드로이드 , iOS )",Kyung Sik Yoo,기타,인천광역시,"['건강보험심사평가원에서 관리하는 병원 정보를 조회하는 서비스', '건강보험심사평가원에서 관리하는 의료기관별 상세정보를 조회하는 서비스']","['건강보험심사평가원', '건강보험심사평가원']","건강보험심사평가원의 데이터를 활용하여 병원위치와 연락처, 진료시간등의 정보를 제공합니다.",2017-02-10,"['병원정보서비스', '의료기관별상세정보서비스']",분류 : 보건의료,2016-12-01,아플땐 아파요
523,모바일앱 ( 안드로이드 ),VariousCafe,기타,서울특별시,[''],['기타'],대법원 법원경매 정보를 활용하여 법원경매관련 정보를 제공합니다.,2017-02-10,['대법원 법원경매 정보'],분류 : 공공행정,2014-06-19,법원경매 - 빠른검색
524,모바일앱 ( 안드로이드 ),Retown App Store,기타,경기도,"['건축인허가 정보에서 동별개요, 층별개요, 호별개요, 대수선, 공작물관리대장, 가설건축물, 오수정화시설, 주차장, 부설주차장, 전유공용면적, 도로명대장, 대지위치, 주택유형 등 정보를 제공한다.', '건축물생애관리시스템에서 수집하는 건축물의 유지점검 접수 및 결과, 접수대상건축물, 점검자 등의 정보를 제공한다. 단, 유지관리 대상 건축물기준(다중이용건축물, 집합건축물, 다중이용업소 등)에 해당하는 건축물에 한함.', '폐쇄말소대장에서 관리하는 총괄표제부, 표제부, 층별개요, 부속지번, 전유공용면적, 오수정화시설, 전유부 등 정보를 제공한다.', '토지이용규제 관련 법령 및 조례에 대한 정보', '토지이용 관련 규제 절차서에 대한 정보']","['국토교통부', '국토교통부', '국토교통부', '국토교통부', '국토교통부']",국토교통부의 데이터를 활용하여 건축 및 토지 관련 정보를 제공합니다.,2017-02-10,"['건축인허가정보 서비스', '건축물유지점검정보 서비스', '폐쇄말소대장정보 서비스', '토지이용규제법령정보서비스', '규제안내서서비스']",분류 : 국토관리,2017-02-06,건축법 & 건축정보
525,모바일앱 ( 안드로이드 ),Park KyoungHyun,기타,서울특별시,[''],['기타'],서울시의 마켓 데이터을 활용하여 마켓관련 정보를 제공합니다.,2017-02-09,['서울시 마켓 현황'],분류 : 공공행정,2016-12-23,서울마켓
526,"모바일앱 ( 안드로이드 , iOS )",(주)대명엘리베이터,중소기업 및 종사자,서울특별시,"['승강기 정보 및 검사이력 서비스로 특정 소재지 건물정보를 기준으로 승강기 목록 및 승강기 상세정보, 승강기 검사이력정보를 조회할 수 있다.']",['한국승강기안전공단'],한국 승강기 안전공단 데이터를 활용하여 승강기 관련정보를 제공합니다,2017-02-07,['승강기 정보 및 검사이력 서비스'],분류 : 국토관리,2016-06-01,DM ERP
527,모바일앱 ( 안드로이드 ),Minware,기타,경기도,"['육군에서 주최하는 안보현장 행사소개, 위치, 신청방법 등 안내']",['국방부'],육군 안보현장 체험정보를 활용하여 안보관련 정보를 제공합니다.,2017-02-07,['육군 안보현장 체험 정보'],분류 : 통일외교안보,2016-12-01,육군 안보현장 체험정보
528,웹사이트 ( ),다음카카오,기타,경기도,"['건축물대장에서 관리하고 있는 총괄표제부, 표제부, 층별개요, 부속지번, 전유공용면적, 오수정화시설, 주택가격, 전유부, 지역지구구역 등 정보를 제공한다.', '부동산 거래신고에 관한 법률에 따라 신고된 아파트 매매 자료(아파트, 면적, 지번등)를 제공하는 아파트 매매 신고 조회 서비스', '법정동, 도로명 아파트 목록 제공', '공동주택 기본 정보 제공', '부동산 거래신고에 관한 법률에 따라 신고된 아파트 전월세 자료(아파트, 면적, 지번 등)를 제공하는 아파트 전월세 신고 조회서비스']","['국토교통부', '국토교통부', '국토교통부', '국토교통부', '국토교통부']",국토교통부의 데이터를 활용하여 건축물 정보 및 실거래 가격 정보를 제공합니다.,2017-02-07,"['건축물대장정보 서비스', '아파트매매 실거래자료', '공동주택 단지 목록제공 서비스', '공동주택 기본 정보제공 서비스', '아파트 전월세 자료']",분류 : 국토관리,2016-12-01,다음부동산
529,모바일앱 ( 안드로이드 ),"Bliss Soft CO.,LTD",기타,서울특별시,"['민방위 대피,급수시설정보']",['행정안전부'],국민 안전처의 공공데이터를 활용하여 재난 관련 안전 정보를 제공합니다.,2017-02-06,"['민방위 대피,급수시설정보']",분류 : 재난안전,2013-04-10,전쟁나면
530,웹사이트 ( ),(주)에스큐이모션,중소기업 및 종사자,서울특별시,"['코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 국문으로 제공한다.']",['한국관광공사'],"한국관광공사 투어API를 활용하여 여행, 관광 정보에 쇼핑 정보를 같이 제공합니다.",2017-02-06,['국문 관광정보 서비스'],분류 : 문화관광,2017-01-31,cuub
531,모바일앱 ( 안드로이드 ),Busang Inc,기타,서울특별시,"['행사의 시작일과 종료일을 기준으로 행사명, 장소, 장르 등을 조회하는 문화행사 기간 검색 서비스입니다.', '장르분류코드를 기준으로 행사 제목, 시간, 장소 등을 조회하는 문화행사정보 장르별 검색 서비스입니다.', '행사정보 제목을 기준으로 문화행사 장르, 기간, 장소를 조회하는 문화행사정보 명칭 검색 서비스입니다.', '장소명을 기준으로 문화행사의 장르, 제목. 기간을 조회하는 문화행사정보 장소명 검색 서비스입니다.']","['서울특별시', '서울특별시', '서울특별시', '서울특별시']","서울특별시 문화행사에 대한 정보(서울특별시 공공정보 API 사용)를 활용하여 전시, 공연, 축제등 문화행사 관련 정보를 제공합니다.",2017-02-03,"['서울시 문화행사 기간 검색', '서울시 문화행사정보 장르별 검색', '서울시 문화행사정보 명칭 검색', '서울시 문화행사정보 장소명 검색']",분류 : 문화관광,2011-09-08,Wassup서울
532,모바일앱 ( 안드로이드 ),인듀어런스,기타,경기도,[''],['기타'],각 공공기관 정보를 활용하여 공공시설 위치 행사 이용 관련 정보를 제공합니다.,2017-02-03,['공공기관정보'],분류 : 공공행정,2016-02-01,잇빌리지
533,모바일앱 ( 안드로이드 ),Lucky's,기타,서울특별시,['서울시의 쌓인 눈을 치우는 데 필요한 염화칼슘이나 모래 따위를 넣어 두는 곳인 제설함의 위치정보를 서비스합니다. ※ 사용 좌표계 : GRS80TM(WTM)'],['서울특별시'],서울시 제설함 위치정보를 활용하여 이용자에게 제설관련 정보를 제공합니다.,2017-02-03,['제설함 위치정보'],분류 : 재난안전,2014-01-15,눈치해치
534,모바일앱 ( 안드로이드 ),Mutation Inc.,중소기업 및 종사자,서울특별시,['학원 및 교습소 현황'],['공공데이터활용지원센터'],공공데이터활용지원센터에서 제공하는 공공데이터를 활용하여 전국 학원 정보를 제공합니다,2017-02-03,['전국 분야별 학원 및 교습소 현황'],분류 : 교육,2016-02-13,러너 -전국학원정보
535,모바일앱 ( 안드로이드 ),신라앱센터,기타,부산광역시,"['경찰청 홈페이지를 통해 분실물에 관한 정보를 조회 할 수 있다.', '경찰청 홈페이지를 통해 분실한 핸드폰 정보를 조회 할 수 있다.', '경찰청 홈페이지를 통해 습득물에 관한 정보를 조회 할 수 있다.']","['경찰청', '경찰청', '경찰청']",경찰청에서 제공하는 공공데이터를 활용하여 분실물 정보를 제공합니다.,2017-02-03,"['분실물정보 조회 서비스', '핸드폰 찾기 정보 조회 서비스', '습득물정보 조회 서비스']",분류 : 재난안전,2015-12-06,분실물lost112
536,모바일앱 ( 안드로이드 ),UFO,기타,서울특별시,[''],['기타'],국가기술표준원 Open API를 활용하여 표준정보를 이용자에게 제공합니다.,2017-02-02,['국가기술표준원 KS/ISO/IEC 표준정보'],분류 : 산업고용,2013-12-31,포켓 표준정보
537,모바일앱 ( 안드로이드 ),현도의 후예들,기타,충청북도,[''],['기타'],충청북도 공공시설 정보를 활용하여 이용자에게 시설정보를 제공합니다,2017-02-01,['충청북도 공공시설 정보'],분류 : 공공행정,2016-11-30,충북 공공알리미
538,모바일앱 ( 안드로이드 ),OfCourse,기타,충청북도,"['충청북도 관광지(시군, 관광지명, 위치, 주요관광자원 등)']",['충청북도'],충청북도 관광지 정보를 활용하여 이용자들이 원하는 관광지에 대한 정보를 제공합니다.,2017-02-01,['충청북도 관광지 정보(2014년)'],분류 : 문화관광,2016-12-09,충북 콕콕
539,모바일앱 ( 안드로이드 ),YTPartners,중소기업 및 종사자,서울특별시,"['부동산 거래신고에 관한 법률에 따라 신고된 아파트 매매 자료(아파트, 면적, 지번등)를 제공하는 아파트 매매 신고 조회 서비스', '부동산 거래신고에 관한 법률에 따라 신고된 아파트 전월세 자료(아파트, 면적, 지번 등)를 제공하는 아파트 전월세 신고 조회서비스', '건축물대장에서 관리하고 있는 총괄표제부, 표제부, 층별개요, 부속지번, 전유공용면적, 오수정화시설, 주택가격, 전유부, 지역지구구역 등 정보를 제공한다.', '부동산 거래신고에 관한 법률에 따라 신고된 연립다세대 매매 자료(연립다세데, 면적, 지번 등)를 제공하는 연립다세대 매매 신고 조회 서비스', '부동산 거래신고에 관한 법률에 따라 신고된 단독다가구 전월세 자료(단독다가구, 면적등)를 제공하는 단독다가구 전월세 신고 조회 서비스', '부동산 거래신고에 관한 법률에 따라 신고된 단독다가구 매매 자료(단독다가구, 면적등)를 제공하는 단독다가구 매매 신고 조회 서비스', '부동산 거래신고에 관한 법률에 따라 신고된 연립다세대 전월세 자료(연립다세데, 면적, 지번 등)를 제공하는 연립다세대 전월세 신고 조회 서비스', '소상공인 창업 기초자료로써 상가정보 활용성을 확대하고자 상가업소 정보를 제공합니다.', '부동산 거래신고에 관한 법률에 따라 신고된 오피스텔 전월세 자료(오피스텔, 면적, 지번 등)를 제공하는 오피스텔 전월세 신고 조회 서비스', '부동산 거래신고에 관한 법률에 따라 신고된 오피스텔 매매 자료(오피스텔, 면적, 지번 등)를 제공하는 오피스텔 매매 신고 조회 서비스', '타인의 부동산거래를 중개하고 보수를 받는 업에 대한 정보']","['국토교통부', '국토교통부', '국토교통부', '국토교통부', '국토교통부', '국토교통부', '국토교통부', '소상공인시장진흥공단', '국토교통부', '국토교통부', '국토교통부']",국토교통부의 API를 활용하여 이용자가 원하는 부동산 정보를 제공합니다.,2017-01-11,"['아파트매매 실거래자료', '아파트 전월세 자료', '건축물대장정보 서비스', '연립다세대 매매 실거래자료', '단독/다가구 전월세 자료', '단독/다가구 매매 실거래 자료', '연립다세대 전월세 자료', '소상공인 상가업소 정보 서비스', '오피스텔 전월세 신고 조회 서비스', '오피스텔 매매 신고 조회 서비스', '부동산중개업정보서비스']",분류 : 공공행정,2016-04-01,부동산 챔프
