,start,end,title,service_category,start_org,end_org
589,부산광역시 남구 동물병원 현황(2017년),부산광역시 북구_동물병원현황_20170711,토닥토닥,보건의료,부산광역시 남구,부산광역시 북구
590,부산광역시 남구 동물병원 현황(2017년),동물병원 현황(2014.1),토닥토닥,보건의료,부산광역시 남구,부산광역시 해운대구
591,부산광역시 남구 동물병원 현황(2017년),사하구 동물병원현황(20161006),토닥토닥,보건의료,부산광역시 남구,부산광역시 사하구
592,부산광역시 남구 동물병원 현황(2017년),부산광역시 금정구 소재 동물병원 현황,토닥토닥,보건의료,부산광역시 남구,부산광역시 금정구
593,부산광역시 남구 동물병원 현황(2017년),부산광역시_강서구_동물병원 현황_20171117,토닥토닥,보건의료,부산광역시 남구,부산광역시 강서구
594,부산광역시 남구 동물병원 현황(2017년),부산광역시 연제구 동물병원현황_20170314,토닥토닥,보건의료,부산광역시 남구,부산광역시 연제구
595,부산광역시 남구 동물병원 현황(2017년),부산광역시 사상구_동물병원현황_20180319,토닥토닥,보건의료,부산광역시 남구,부산광역시 사상구
596,부산광역시 남구 동물병원 현황(2017년),부산광역시_기장군_동물병원 현황_20171123,토닥토닥,보건의료,부산광역시 남구,부산광역시 기장군
597,부산광역시 북구_동물병원현황_20170711,동물병원 현황(2014.1),토닥토닥,보건의료,부산광역시 북구,부산광역시 해운대구
598,부산광역시 북구_동물병원현황_20170711,사하구 동물병원현황(20161006),토닥토닥,보건의료,부산광역시 북구,부산광역시 사하구
599,부산광역시 북구_동물병원현황_20170711,부산광역시 금정구 소재 동물병원 현황,토닥토닥,보건의료,부산광역시 북구,부산광역시 금정구
600,부산광역시 북구_동물병원현황_20170711,부산광역시_강서구_동물병원 현황_20171117,토닥토닥,보건의료,부산광역시 북구,부산광역시 강서구
601,부산광역시 북구_동물병원현황_20170711,부산광역시 연제구 동물병원현황_20170314,토닥토닥,보건의료,부산광역시 북구,부산광역시 연제구
602,부산광역시 북구_동물병원현황_20170711,부산광역시 사상구_동물병원현황_20180319,토닥토닥,보건의료,부산광역시 북구,부산광역시 사상구
603,부산광역시 북구_동물병원현황_20170711,부산광역시_기장군_동물병원 현황_20171123,토닥토닥,보건의료,부산광역시 북구,부산광역시 기장군
604,동물병원 현황(2014.1),사하구 동물병원현황(20161006),토닥토닥,보건의료,부산광역시 해운대구,부산광역시 사하구
605,동물병원 현황(2014.1),부산광역시 금정구 소재 동물병원 현황,토닥토닥,보건의료,부산광역시 해운대구,부산광역시 금정구
606,동물병원 현황(2014.1),부산광역시_강서구_동물병원 현황_20171117,토닥토닥,보건의료,부산광역시 해운대구,부산광역시 강서구
607,동물병원 현황(2014.1),부산광역시 연제구 동물병원현황_20170314,토닥토닥,보건의료,부산광역시 해운대구,부산광역시 연제구
608,동물병원 현황(2014.1),부산광역시 사상구_동물병원현황_20180319,토닥토닥,보건의료,부산광역시 해운대구,부산광역시 사상구
609,동물병원 현황(2014.1),부산광역시_기장군_동물병원 현황_20171123,토닥토닥,보건의료,부산광역시 해운대구,부산광역시 기장군
610,사하구 동물병원현황(20161006),부산광역시 금정구 소재 동물병원 현황,토닥토닥,보건의료,부산광역시 사하구,부산광역시 금정구
611,사하구 동물병원현황(20161006),부산광역시_강서구_동물병원 현황_20171117,토닥토닥,보건의료,부산광역시 사하구,부산광역시 강서구
612,사하구 동물병원현황(20161006),부산광역시 연제구 동물병원현황_20170314,토닥토닥,보건의료,부산광역시 사하구,부산광역시 연제구
613,사하구 동물병원현황(20161006),부산광역시 사상구_동물병원현황_20180319,토닥토닥,보건의료,부산광역시 사하구,부산광역시 사상구
614,사하구 동물병원현황(20161006),부산광역시_기장군_동물병원 현황_20171123,토닥토닥,보건의료,부산광역시 사하구,부산광역시 기장군
615,부산광역시 금정구 소재 동물병원 현황,부산광역시_강서구_동물병원 현황_20171117,토닥토닥,보건의료,부산광역시 금정구,부산광역시 강서구
616,부산광역시 금정구 소재 동물병원 현황,부산광역시 연제구 동물병원현황_20170314,토닥토닥,보건의료,부산광역시 금정구,부산광역시 연제구
617,부산광역시 금정구 소재 동물병원 현황,부산광역시 사상구_동물병원현황_20180319,토닥토닥,보건의료,부산광역시 금정구,부산광역시 사상구
618,부산광역시 금정구 소재 동물병원 현황,부산광역시_기장군_동물병원 현황_20171123,토닥토닥,보건의료,부산광역시 금정구,부산광역시 기장군
619,부산광역시_강서구_동물병원 현황_20171117,부산광역시 연제구 동물병원현황_20170314,토닥토닥,보건의료,부산광역시 강서구,부산광역시 연제구
620,부산광역시_강서구_동물병원 현황_20171117,부산광역시 사상구_동물병원현황_20180319,토닥토닥,보건의료,부산광역시 강서구,부산광역시 사상구
621,부산광역시_강서구_동물병원 현황_20171117,부산광역시_기장군_동물병원 현황_20171123,토닥토닥,보건의료,부산광역시 강서구,부산광역시 기장군
622,부산광역시 연제구 동물병원현황_20170314,부산광역시 사상구_동물병원현황_20180319,토닥토닥,보건의료,부산광역시 연제구,부산광역시 사상구
623,부산광역시 연제구 동물병원현황_20170314,부산광역시_기장군_동물병원 현황_20171123,토닥토닥,보건의료,부산광역시 연제구,부산광역시 기장군
624,부산광역시 사상구_동물병원현황_20180319,부산광역시_기장군_동물병원 현황_20171123,토닥토닥,보건의료,부산광역시 사상구,부산광역시 기장군
625,입원환자 진료정보 데이터셋,환자진료정보데이터셋,PBD®,보건의료,건강보험심사평가원,건강보험심사평가원
626,입원환자 진료정보 데이터셋,소아청소년환자 진료정보데이터셋,PBD®,보건의료,건강보험심사평가원,건강보험심사평가원
627,입원환자 진료정보 데이터셋,고령환자 진료정보보데이터셋,PBD®,보건의료,건강보험심사평가원,건강보험심사평가원
628,환자진료정보데이터셋,소아청소년환자 진료정보데이터셋,PBD®,보건의료,건강보험심사평가원,건강보험심사평가원
629,환자진료정보데이터셋,고령환자 진료정보보데이터셋,PBD®,보건의료,건강보험심사평가원,건강보험심사평가원
630,소아청소년환자 진료정보데이터셋,고령환자 진료정보보데이터셋,PBD®,보건의료,건강보험심사평가원,건강보험심사평가원
631,토지이용계획정보서비스,토지소유정보서비스,한눈에 부동산빅데이터,국토관리,국토교통부,국토교통부
632,전국 도시공원표준데이터,전국 도서관표준데이터,위비홈즈,재정금융,공공데이터활용지원센터,공공데이터활용지원센터
633,공유(만료)저작물 서비스,저작권등록정보서비스,저작물 정보 뷰어,과학기술,한국저작권위원회,한국저작권위원회
634,국문 관광정보 서비스,무장애 여행 정보 서비스,러닝런(Running Learn),문화관광,한국관광공사,한국관광공사
635,해양정보조회서비스,"해양관측자료(부이, 등표, 파고부이) 월보",피싱헬퍼,환경기상,기상청,기상청
636,서울시 공원 현황 (수시),서울시 공원 진행중인 문화행사 정보 (수시),어느공원갈까?,문화관광,서울특별시,서울특별시
637,서울시 공원 현황 (수시),서울시 공원별 운영 생태프로그램 정보 (2009년~2014년),어느공원갈까?,문화관광,서울특별시,서울특별시
638,서울시 공원 진행중인 문화행사 정보 (수시),서울시 공원별 운영 생태프로그램 정보 (2009년~2014년),어느공원갈까?,문화관광,서울특별시,서울특별시
639,개별공시지가정보서비스,표준지공시지가정보서비스,온비드맵,국토관리,국토교통부,국토교통부
640,개별공시지가정보서비스,온비드코드조회서비스,온비드맵,국토관리,국토교통부,한국자산관리공사
641,개별공시지가정보서비스,캠코공매물건조회서비스,온비드맵,국토관리,국토교통부,한국자산관리공사
642,표준지공시지가정보서비스,온비드코드조회서비스,온비드맵,국토관리,국토교통부,한국자산관리공사
643,표준지공시지가정보서비스,캠코공매물건조회서비스,온비드맵,국토관리,국토교통부,한국자산관리공사
644,온비드코드조회서비스,캠코공매물건조회서비스,온비드맵,국토관리,한국자산관리공사,한국자산관리공사
645,수질 정보,하천별 통계 서비스,첨벙,환경기상,환경부 국립환경과학원,환경부 국립환경과학원
646,전주시 착한가격 모범업소_20170220,전주시 모범음식점 현황_20170823,전주의 모든 것,문화관광,전라북도 전주시,전라북도 전주시
647,전주시 착한가격 모범업소_20170220,전라북도_전주시_박물관미술관정보_20180220,전주의 모든 것,문화관광,전라북도 전주시,전라북도 전주시
648,전주시 착한가격 모범업소_20170220,전라북도_전주시_향토문화유적_20180220,전주의 모든 것,문화관광,전라북도 전주시,전라북도 전주시
649,전주시 착한가격 모범업소_20170220,전라북도_전주시_문화축제_20180220,전주의 모든 것,문화관광,전라북도 전주시,전라북도 전주시
650,전주시 착한가격 모범업소_20170220,전라북도_전주시_무료와이파이_20180220,전주의 모든 것,문화관광,전라북도 전주시,전라북도 전주시
651,전주시 착한가격 모범업소_20170220,전라북도_전주시_민박펜션업소_20180220,전주의 모든 것,문화관광,전라북도 전주시,전라북도 전주시
